id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Income_knn,Income_lr,Income_dt,Income_rf
1464,40,Private,100584,10th,6,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,1,1,1
1465,70,Federal-gov,163003,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,1,1,1,1
1487,25,Private,174592,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,1,1,1,1
1497,35,Private,187119,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,1980,65,United-States,0,1,1,1
1508,20,Private,431745,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,14,United-States,1,1,1,1
1509,42,State-gov,436006,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,1,1,1,1
1516,46,Private,155489,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,58,United-States,0,1,1,0
1527,48,Private,176026,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
1562,75,,111177,Bachelors,13,Widowed,,Not-in-family,White,Female,25124,0,16,United-States,0,0,0,0
1568,43,Local-gov,160574,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0,0,0
1580,26,Private,266912,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,1,1,1
1589,23,Private,121471,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
1606,35,,451940,HS-grad,9,Never-married,,Unmarried,Black,Female,0,0,40,United-States,1,1,1,1
1609,50,Private,21095,Some-college,10,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,40,Philippines,1,1,1,1
1618,32,Private,375833,11th,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,1,1,1,1
1625,61,Self-emp-not-inc,163174,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1,0,0,0
1626,51,Private,126010,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
1627,52,Private,147876,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,15024,0,60,United-States,0,0,0,0
1657,47,Private,198901,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0,1,1,0
1661,44,Private,110355,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0,0,0
1663,62,Private,273454,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Cuba,1,1,1,0
1667,35,Private,107991,11th,7,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,1,1,1,1
1669,46,Private,99835,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0,0,0,0
1678,27,Federal-gov,128059,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,1,1,1
1679,32,Private,420895,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1,1,1,1
1696,49,Private,32212,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,43,United-States,1,1,1,1
1698,44,Private,202565,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,1,1,1,1
1700,37,Private,256723,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,1,1,1,1
1703,29,Private,112031,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,1,1,1,1
1704,22,,376277,Some-college,10,Divorced,,Not-in-family,White,Female,0,0,35,United-States,1,1,1,1
1710,73,Private,267408,HS-grad,9,Widowed,Sales,Other-relative,White,Female,0,0,15,United-States,1,1,1,1
1714,31,Private,148600,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,1,1,1,1
1716,42,Private,190767,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
1719,38,Private,187069,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1,1,1,1
1738,45,Private,182655,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,45,,1,1,1,1
1746,32,Private,496743,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,1,1,1,1
1763,28,Private,215873,10th,6,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,45,United-States,1,1,1,1
1767,32,Private,195576,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
1775,31,Private,288419,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
1780,38,Private,31033,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States,0,0,0,0
1795,33,Private,155343,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3103,0,40,United-States,0,1,1,0
1803,38,Self-emp-inc,112847,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,0,0,0
1816,46,Local-gov,36228,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,0,0,0,0
1821,31,Private,332379,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
1826,22,Self-emp-not-inc,202920,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,99999,0,40,Dominican-Republic,0,0,0,0
1832,46,Local-gov,272780,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,1,1,1,1
1839,45,Private,338105,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0,0,0,0
1851,63,,231777,Masters,14,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,1,0,1,0
1857,18,Private,152545,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,8,United-States,1,1,1,1
1858,26,Private,153434,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,1,1,1,1
1863,25,Private,176520,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,1,1,1,1
1871,31,Private,226756,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,1,1,1,1
1880,24,Private,282202,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,El-Salvador,1,1,1,1
1888,22,Self-emp-not-inc,143062,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Greece,1,1,1,1
1891,62,Private,149617,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,16,United-States,1,1,1,1
1901,65,Without-pay,27012,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Female,0,0,50,United-States,1,1,1,1
1903,26,Private,270276,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
1916,47,Private,162034,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,0,0,0,0
1932,28,Private,162551,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,48,China,1,1,1,1
1936,38,Local-gov,255454,Bachelors,13,Separated,Prof-specialty,Unmarried,Black,Male,0,0,40,United-States,1,1,1,1
1942,24,Local-gov,249101,HS-grad,9,Divorced,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,1,1,1,1
1949,40,Private,102606,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0,0,1
1964,28,Private,188711,Bachelors,13,Never-married,Transport-moving,Unmarried,White,Male,0,0,20,United-States,1,1,1,1
1966,21,Private,260847,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,1,1,1,1
1984,60,Self-emp-inc,197553,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,0,0,0,0
1988,34,Private,379412,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,1,1,1
1990,19,Private,365640,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,45,,1,1,1,1
1992,47,Private,363418,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,70,United-States,1,1,1,1
1995,44,Private,54611,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,1,1,1,1
2007,24,Private,296045,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,2635,0,38,United-States,1,1,1,1
2008,28,Private,246595,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,70,United-States,1,1,1,1
2009,23,Private,54472,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,50,United-States,1,1,1,1
2014,30,Private,212237,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,45,United-States,1,0,0,1
2020,24,Local-gov,33432,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1,1,1,1
2029,32,State-gov,253354,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1,0,0,1
2041,61,Private,238611,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,38,United-States,1,1,1,1
2052,18,Private,283342,11th,7,Never-married,Other-service,Other-relative,Black,Male,0,0,20,United-States,1,1,1,1
2058,19,Private,354104,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,1,1,1,1
2061,20,,376474,Some-college,10,Never-married,,Own-child,White,Male,0,0,32,United-States,1,1,1,1
2064,60,Private,156889,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
2066,46,Private,29696,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,1,1,1
2071,35,Private,103605,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,1,1,1,1
2075,25,Federal-gov,144259,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,1,1,1,1
2081,34,Private,157747,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,1,0,0
2086,51,Self-emp-inc,208302,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,0,0,1,0
2111,46,Private,309895,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
2117,45,Local-gov,135776,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,1,1,1,1
2123,25,Private,441591,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,1,1,1,1
2129,47,State-gov,30575,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,1,1,0
2131,41,Local-gov,22155,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,1,1,1,1
2132,31,Private,106437,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
2142,56,Local-gov,242670,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
2147,58,Private,187487,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,1,1,1
2148,31,State-gov,60186,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
2150,28,Private,201175,11th,7,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,1,1,1,1
2156,26,Private,60726,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,1,1,1,1
2167,45,Private,242391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0,0,0
2168,32,Self-emp-not-inc,197867,Assoc-voc,11,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,1,1,1,1
2170,38,Private,277347,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1,1,1,1
2178,37,Private,201531,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,1,1,1
2191,22,Private,355686,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
2193,30,Private,488720,9th,5,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,1,1,1,1
2197,25,Private,192149,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,1,1,1,1
2202,55,Private,227158,Bachelors,13,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
2208,34,Self-emp-not-inc,306982,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,South,0,0,0,0
2213,60,,131852,5th-6th,3,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,1,1,1,1
2225,23,State-gov,235853,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,22,United-States,1,1,1,1
2238,35,Private,170263,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
2243,45,Private,241350,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0,1,1
2256,42,Self-emp-not-inc,220647,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,0,0,0,0
2267,32,Local-gov,286101,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,0,0,37,United-States,1,1,1,1
2272,19,Private,242941,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1602,10,United-States,1,1,1,1
2280,21,State-gov,258490,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,1,1,1,1
2281,18,,120243,11th,7,Never-married,,Own-child,White,Male,0,0,27,United-States,1,1,1,1
2296,22,Self-emp-not-inc,199011,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,20,United-States,1,1,1,1
2298,41,Self-emp-not-inc,129865,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,1,1,1,1
2309,64,State-gov,201293,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,1,1,1,1
2311,42,Private,27444,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
2313,31,Local-gov,151726,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,1,1,1
2319,65,Self-emp-inc,139272,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,United-States,0,0,0,0
2334,51,Private,191659,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,65,United-States,0,0,0,0
2342,23,Self-emp-not-inc,519627,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,25,Mexico,1,1,1,1
2344,44,Private,198282,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,0,0,0,0
2345,29,Private,214858,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,1,0,0
2348,62,Self-emp-not-inc,134768,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1,1,1,1
2351,31,Private,220066,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,14344,0,50,United-States,0,0,0,0
2352,37,Private,82521,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,0,0,0,0
2367,34,Self-emp-inc,215382,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,4787,0,40,United-States,0,1,0,0
2375,20,Private,242077,HS-grad,9,Divorced,Sales,Not-in-family,Black,Female,0,0,40,United-States,1,1,1,1
2376,43,Private,129573,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,0,0,44,United-States,1,1,1,1
2382,39,,103986,HS-grad,9,Never-married,,Not-in-family,White,Male,0,1590,40,United-States,1,1,1,1
2383,63,Private,30602,7th-8th,4,Married-spouse-absent,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,1,1,1
2386,33,Self-emp-not-inc,312055,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0,1,0,1
2398,19,Private,55284,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,1,1,1,1
2407,42,Private,250121,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1,1,1,1
2411,36,Local-gov,318972,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,65,United-States,1,1,1,1
2416,55,Self-emp-not-inc,59469,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,1,1,1,1
2421,68,Private,166149,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,2206,30,United-States,1,1,1,1
2431,61,Self-emp-not-inc,244087,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,1,1,1,1
2434,26,Private,44308,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
2437,39,State-gov,267581,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,1,1,1,1
2445,31,Private,100997,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,1,1,1
2461,26,Self-emp-not-inc,284343,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
2464,69,,183958,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,1,1,1,1
2476,21,,219835,Assoc-voc,11,Never-married,,Not-in-family,White,Male,0,0,40,United-States,1,1,1,1
2491,76,,152802,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,1,1,1,1
2521,54,,169785,Masters,14,Never-married,,Not-in-family,White,Female,0,0,40,United-States,1,1,1,1
2533,27,Private,466224,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,1,1,1,1
2538,47,Private,165937,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,0,1,1,0
2552,51,Private,249741,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,1,1,0
2553,27,Private,93021,HS-grad,9,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,40,United-States,1,1,1,1
2559,43,Private,149670,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,4064,0,15,United-States,1,1,1,1
2562,46,Private,174209,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,1,1,1,1
2567,24,State-gov,166851,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,13,United-States,1,1,1,1
2571,21,,148509,Some-college,10,Never-married,,Not-in-family,White,Female,0,0,30,United-States,1,1,1,1
2580,52,Private,147629,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,1,1,1,0
2589,46,Private,238162,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0,0,0
2593,39,Private,315776,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,8614,0,52,United-States,0,0,0,0
2594,67,,150516,HS-grad,9,Widowed,,Unmarried,White,Male,0,0,3,United-States,1,1,1,1
2602,45,State-gov,37672,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
2603,24,Private,161708,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,1,1,1,1
2604,18,Private,80616,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,27,United-States,1,1,1,1
2611,25,Private,60726,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,30,United-States,1,1,1,1
2622,42,Private,245626,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,1,1,1,1
2628,32,Private,81528,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,60,United-States,1,1,1,1
2630,42,Federal-gov,296798,11th,7,Never-married,Tech-support,Not-in-family,White,Male,0,1340,40,United-States,1,1,1,1
2637,33,Private,118941,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0,1,0,1
2643,47,Private,213140,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,0,0,0,0
2653,19,Private,115248,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,1,1,1,1
2662,41,Private,176069,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,1,1,1,1
